expmod,kurt,Li,count1,count2
120,9.2631,27.106,20.0,65.5
135,10.327,9.9584,16.0,58.5
120,10.379,8.1473,16.0,60.0
135,8.649,6.0959,13.75,56.5
120,11.013,14.178,15.75,57.75
135,8.3718,9.0583,19.0,64.75
120,11.374,6.4869,17.0,58.25
135,8.908,21.804,19.5,64.75
135,10.294,8.679,15.25,57.0
135,9.0771,9.7055,19.5,62.75
120,10.033,11.942,16.25,60.75
120,10.989,8.353,15.75,58.25
135,9.1666,27.084,19.0,63.0
135,10.455,9.8725,16.75,63.0
120,10.906,9.8656,15.0,56.0
135,8.4852,22.415,20.25,65.75
135,9.9324,9.7263,17.0,59.5
120,10.666,11.675,16.0,56.75
120,8.3188,10.252,14.5,59.75
120,11.059,10.317,15.75,57.0
120,8.5268,23.582,20.5,64.0
120,11.194,5.0338,17.25,59.0
135,9.2828,14.476,20.0,66.0
135,9.9092,11.078,15.75,56.75
105,5.7947,33.276,15.25,59.25
135,5.6456,22.619,21.25,65.75
90,4.0362,40.955,15.75,69.75
135,7.6677,10.089,19.25,64.5
120,10.675999999999998,12.431,16.25,59.0
120,10.550999999999998,9.7041,16.0,60.25
135,9.0486,24.777,20.0,64.0
135,10.109,10.238,16.25,57.5
105,11.582,10.972,15.25,54.75
120,9.1273,24.93,20.75,61.75
120,10.787,4.8702,17.25,58.25
120,10.89,9.2026,15.5,55.25
120,9.4539,15.106,20.75,64.0
120,10.614,20.665,15.75,56.5
105,10.813,6.3061,16.75,60.0
105,11.316,5.2367,15.25,53.5
105,11.424,16.798,16.75,63.0
120,9.1453,20.938,19.0,60.25
90,11.407,5.1354,15.75,60.75
75,12.15,10.732,15.5,55.0
120,9.0998,8.1742,19.75,62.25
120,9.9673,15.268,16.75,62.0
90,8.712,5.2314,19.25,65.0
105,7.6034,8.4296,21.5,70.75
120,7.2532,7.1181,22.75,69.0
90,8.9897,16.553,19.25,67.75
75,10.461,8.8099,17.75,61.75
75,13.353,10.232,17.75,59.5
75,8.7966,45.599,18.75,73.0
60,11.4,11.731,16.75,57.0
60,11.338,10.795,15.75,58.5
75,9.3823,10.067,14.5,60.5
90,9.4505,14.423,20.5,66.5
75,11.701,10.924,16.0,56.75
75,9.2872,19.618,19.5,66.75
90,9.687,13.512,19.5,62.75
90,9.8831,12.457,15.75,56.5
75,8.8356,11.316,20.5,62.75
75,7.9141,5.6495,18.75,63.5
90,8.0935,7.3164,19.0,63.5
75,8.31,13.242,19.75,69.75
75,7.6586,10.4,20.0,65.25
90,5.412000000000001,14.127,20.0,72.75
90,3.3993,25.17,20.5,84.5
75,4.7558,8.5753,19.0,63.5
90,4.6841,11.059,23.5,68.0
90,6.6062,10.209,19.75,63.5
135,4.8696,8.759,18.5,68.0
90,5.0434,13.234000000000002,21.75,67.75
90,5.2938,6.3998,20.5,68.0
75,5.1135,10.755999999999998,19.25,60.25
90,4.8548,12.809,19.5,60.25
90,5.2018,7.6334,19.25,62.0
90,4.824,5.5639,20.0,63.25
90,5.085,6.6098,19.75,62.25
75,8.0452,8.2441,19.5,64.5
75,3.7532,10.427,18.0,67.25
90,4.7234,11.358,19.5,63.75
75,5.081,9.5025,20.25,64.5
90,4.6233,6.1572,21.0,66.75
330,-0.28828000000000004,65.473,51.0,104.25
330,-0.43548,40.756,51.0,99.75
330,-0.52713,76.648,54.5,101.0
330,-0.4426,87.60700000000001,49.5,98.0
345,-0.1188,41.988,50.0,94.75
360,0.16455999999999998,46.328,56.0,111.25
375,0.17704,84.257,59.0,98.5
330,-0.049077,59.165,42.5,113.25
360,0.19101,72.334,38.75,99.25
315,-0.14849,54.095,53.5,102.25
300,-0.11289,45.492,40.25,102.25
285,-0.18815,58.065,38.25,96.5
315,0.23472,43.61,38.25,96.0
330,-0.69101,39.307,52.0,104.25
285,-0.56338,35.6,34.75,100.25
300,-0.33123,70.604,30.0,103.0
300,0.19034,59.73,48.25,105.75
240,-0.088687,35.046,44.75,105.5
270,-0.044931,51.431,61.0,113.0
255,-0.28825,71.42399999999998,59.25,102.0
255,1.6778,53.29600000000001,48.0,109.0
300,-0.59534,69.73,58.25,111.0
255,-0.4112,49.17,31.5,103.5
240,0.52122,72.569,43.5,106.0
315,-0.66583,83.245,40.0,98.0
195,0.091819,66.256,42.5,95.5
225,-0.2311,37.606,61.5,109.5
240,-0.19014,59.865,48.75,110.0
240,-0.57584,43.354,29.25,89.75
240,-0.22719,44.593,38.25,90.75
225,-0.17906,39.564,26.5,98.75
240,-0.44852,72.33,52.5,107.5
240,-0.67148,34.239000000000004,38.5,109.0
255,0.25998000000000004,66.434,29.5,98.5
285,-0.94242,61.237,44.5,105.25
225,-0.336,40.317,37.25,100.5
255,-0.13652,72.249,25.0,93.0
255,-0.37053,58.595,36.5,108.0
240,-0.50527,63.622,36.0,85.5
270,-0.44777,41.049,28.25,94.25
225,-0.31842,44.337,25.75,88.5
210,-0.68798,39.555,51.75,106.0
210,0.38422,71.805,38.5,88.75
225,-0.15892,66.118,39.25,104.75
225,0.10884,55.216,37.25,101.75
225,1.0226,59.429,32.75,86.5
270,-0.4773,77.925,40.0,96.25
240,-0.14983,68.467,44.75,96.75
180,1.2492,76.384,26.25,93.0
225,-0.15057,59.719,40.5,94.0
210,-0.18423,60.104,35.25,104.0
210,-0.46072,68.071,33.25,90.5
240,-0.29324,46.062,38.75,91.75
240,-0.29561,87.34700000000002,46.0,97.5
240,-0.022432,46.367,28.0,101.0
240,0.18886,38.707,21.25,98.5
210,-0.20796,66.425,41.75,97.25
225,-0.16430999999999998,51.047,24.5,95.25
270,-0.54711,40.809,23.25,102.0
270,-0.6197,58.275,43.5,101.75
240,-0.47693,39.081,28.75,94.25
240,-0.21085,60.583,36.25,103.0
255,-0.65462,48.135,44.5,110.25
210,0.24249,74.58,44.5,103.25
240,-0.62046,60.305,47.75,107.25
240,-0.51639,65.915,44.0,88.0
225,-0.5350600000000001,51.913,32.75,102.25
225,-0.5162899999999999,42.755,47.75,92.75
240,-0.24396,55.217,29.5,104.0
210,-0.3745,78.569,40.25,97.5
240,-0.29461,59.756,38.0,92.25
225,0.079928,54.887,37.5,103.5
255,-0.52942,66.226,54.5,107.0
225,-0.74488,53.417,33.25,95.5
210,-0.74634,61.488,38.75,101.75
240,0.023792,63.165,36.5,94.25
210,-0.36477,50.882,34.0,101.25
255,-0.3372,46.537,28.25,92.25
225,-0.11711,41.365,38.75,97.0
210,-0.28538,53.736,36.0,95.25
255,1.3162,44.53100000000001,49.75,105.25
270,0.051341,49.774,42.5,101.25
210,0.23813,34.102,39.0,88.0
240,-0.6614300000000001,61.113,40.25,87.75
270,-0.38243,70.742,25.75,104.0
225,0.13323,55.716,38.5,97.5
210,-0.13423,47.327,59.5,114.25
240,0.035561,62.927,46.75,92.75
195,-0.033526,45.385,31.0,93.0
195,-0.25209000000000004,63.066,52.25,107.5
225,-0.62771,32.378,32.5,99.5
225,-0.42226,54.71100000000001,46.25,104.0
225,-0.14034000000000002,71.135,36.25,98.75
240,-0.5553,37.647,30.25,100.5
180,0.16918,66.756,41.5,103.5
180,0.96909,45.963,31.5,100.25
255,-0.23671,55.599,43.25,94.75
180,-0.61724,59.855,35.5,98.0
225,0.25384,35.276,50.25,101.0
210,-0.55972,38.619,27.25,94.25
210,-0.11304000000000003,65.678,39.25,103.25
180,0.15253,42.161,46.5,103.5
165,0.92404,40.827,45.0,94.75
225,-0.46852,70.808,32.75,103.75
195,-0.034838,62.335,34.5,97.25
195,0.71667,69.164,43.75,96.5
195,-0.78169,52.37,47.0,108.0
180,0.57429,67.53699999999999,35.5,100.75
180,-0.46024,77.604,38.0,93.0
165,0.46475,46.118,40.5,102.25
240,-0.21145,70.942,42.0,96.0
270,0.21837,61.595,35.5,104.5
300,-0.65564,64.943,31.0,100.75
300,-0.036032,50.894,44.0,105.0
255,0.030474,60.94600000000001,29.75,93.0
255,0.31638,38.445,28.75,94.25
255,0.4371600000000001,71.392,40.25,109.25
195,0.17317000000000002,40.719,55.75,102.25
300,-0.049445,51.839,27.25,96.5
210,-0.51948,51.244,56.0,105.25
285,-0.05644,34.049,26.5,98.75
255,1.3042,57.271,32.25,111.5
210,0.8937700000000001,50.95399999999999,31.5,83.5
315,0.086012,83.315,35.0,96.5
240,-0.55265,13.156,22.5,72.5
180,-0.23176,16.136,27.75,81.25
180,-0.051501,18.03,21.25,71.5
165,-0.072745,10.839,22.0,73.75
150,1.1712,16.799,29.5,79.5
195,-0.11381,7.0034,28.0,81.75
195,-1.0172,4.1842,26.5,78.75
225,-0.30165,9.1848,31.5,81.0
240,-0.94341,6.5562,32.0,88.75
255,-0.8707600000000001,8.5544,28.75,90.5
240,-0.73945,8.6773,35.75,93.75
165,0.018348,9.4919,22.5,82.75
135,-0.30234,57.648,36.75,90.0
135,-0.4921100000000001,49.109,23.5,90.25
120,0.1029,28.371,50.0,89.25
120,0.08012799999999999,35.859,37.75,92.25
195,-0.54091,4.6908,26.25,84.75
210,-0.33099,8.3982,22.0,87.25
225,-0.1034,28.491,41.5,93.75
195,0.73533,8.6953,21.25,83.5
240,-0.22079,6.8208,33.75,90.25
285,0.14004,7.9385,27.5,91.25
225,-0.42721,7.6762,34.5,92.0
240,-0.35396,7.5758,21.5,82.25
225,-0.1788,6.6217,24.25,83.5
195,-0.49497,7.4182,24.25,79.0
225,-0.25743,6.7926,19.25,86.75
225,-0.12187,6.4278,25.5,82.25
225,0.10634,7.3952,29.5,90.25
255,-0.27076,8.3237,24.5,89.5
255,-0.36302,8.4695,22.25,82.5
255,-0.29001,7.73,24.5,86.5
255,-0.23354,8.298,34.75,87.0
165,-1.2548,22.686,50.75,95.0
165,-1.3397,48.895,52.5,93.25
165,-1.3267,65.093,65.75,96.0
180,-1.3042,34.17,34.5,95.0
165,-1.2948,38.685,54.75,99.75
240,-0.55038,12.001,36.25,89.5
165,-0.94558,28.722,53.5,105.75
225,-0.85911,25.251,45.25,100.5
255,-0.91661,42.88,27.75,82.25
285,-0.3875,12.409,33.5,87.75
330,-0.82384,12.087,47.0,103.0
270,-0.46952,8.6841,38.75,98.75
300,-0.70111,5.9342,39.0,102.25
315,-0.68483,10.007,33.5,99.25
270,-0.65294,9.936,41.25,95.75
285,-0.7043699999999999,7.9655,41.25,98.0
300,-0.42344,9.4218,33.5,99.25
240,-0.70832,24.479,33.25,96.25
285,-0.61333,8.3562,33.75,97.5
300,-0.78615,9.9896,30.5,99.5
180,-0.21295,16.357,27.5,99.0
255,-0.52105,14.749,39.5,97.0
180,-0.5074,27.352,33.75,97.25
255,-0.64565,18.597,42.5,100.0
165,-0.13035,22.16,28.75,90.25
255,-0.5170600000000001,9.277,38.25,96.0
270,-0.085149,74.709,26.75,84.5
285,-0.6742600000000001,31.536,21.75,87.25
300,-0.8182,29.348000000000006,31.25,99.75
300,-0.36161,47.578,30.0,95.0
255,-0.72697,39.564,33.75,87.5
210,-0.3692,56.768,29.0,93.75
225,-0.31973,73.29,36.25,96.75
195,-0.028609,79.923,21.25,94.5
150,11.271,11.055,19.75,69.25
135,4.6521,7.5787,18.5,72.75
255,6.0999,11.16,25.0,74.25
165,8.2425,5.7536,25.0,75.25
195,3.6294,5.9282,22.75,73.25
195,3.374,6.7812,26.0,78.25
195,3.4729,5.3515,22.75,70.25
150,3.4166,3.6495,22.25,68.75
165,3.6083,6.5125,23.75,75.0
165,6.2823,5.2483,23.75,69.5
165,4.9676,7.068,28.75,77.0
180,6.2142,3.4299,22.5,72.75
150,6.745,5.1397,22.75,71.0
135,6.2319,7.2641,20.5,71.75
135,7.4244,4.0492,23.0,71.0
150,5.7608,6.818,26.5,73.25
150,7.9144,3.3645,23.75,70.0
135,7.7052,4.3666,23.0,72.25
150,6.4132,7.9633,21.25,72.5
105,8.0007,3.9815,23.0,73.25
135,6.6734,6.2309,25.25,77.0
90,8.1899,4.435,23.0,71.5
120,7.4037,5.4504,23.75,75.0
105,7.3632,8.6104,20.25,72.25
75,7.2793,59.302,15.75,60.5
90,6.1306,37.392,20.5,65.0
75,7.1614,58.492,18.75,60.25
120,6.8079,44.687,24.0,63.25
90,5.6064,15.09,22.5,60.75
75,7.7814,33.623000000000005,20.25,65.5
75,7.103,14.463,20.5,64.5
90,7.3935,6.8671,23.0,66.0
90,7.6277,26.05,21.0,60.75
120,6.8634,11.888,21.0,63.25
135,6.3706,26.275,21.5,62.25
90,7.1883,27.68,19.75,60.5
75,9.5926,38.081,19.0,59.25
75,8.0247,25.764,19.75,61.0
75,8.2832,38.602,19.75,63.5
75,7.8305,14.053,20.25,62.5
90,5.7802,46.58,20.75,67.0
90,7.4713,27.784,14.5,60.0
105,6.3397,21.03,22.75,66.25
150,4.9332,25.079,21.75,61.75
75,11.998,24.373,18.75,62.5
90,7.7202,37.93,21.75,64.75
75,12.601,23.008000000000006,21.75,66.25
90,7.2773,22.691,21.75,64.0
120,6.7882,22.516,23.0,61.75
120,6.9034,28.353,19.5,62.5
75,9.2808,30.89,17.0,59.75
75,8.7776,11.588,19.5,60.0
75,9.4818,20.238,21.25,62.5
75,8.4704,57.279,20.25,65.0
90,7.3109,26.943,22.5,62.5
105,7.7421,28.444000000000006,22.5,65.25
150,6.3146,24.086,22.75,62.5
90,6.4016,13.902,21.0,59.25
90,7.4175,12.227,22.75,65.0
90,6.1751,13.573,20.75,65.25
90,7.0668,20.775,20.75,61.25
90,6.6103,10.773,21.5,66.75
150,5.234,16.295,23.0,71.75
135,4.9314,37.955,23.75,65.25
165,5.0168,15.075,21.5,62.25
75,10.693,13.122,18.5,61.0
75,7.8891,25.172,17.25,61.75
75,7.857,54.87300000000001,19.5,62.0
75,7.4592,22.96,23.25,62.75
90,6.9395,47.275,24.5,62.25
135,6.3477,8.609,22.5,61.0
150,6.2211,33.352,20.75,61.25
90,7.0721,21.767,21.25,62.0
90,8.4972,28.045,21.0,65.5
90,7.9168,9.0832,20.25,64.0
90,7.6575,14.533,20.5,64.75
90,6.7212,30.336,20.5,62.25
120,6.8574,46.135,22.0,61.5
75,6.0377,22.525,21.5,64.75
150,5.5189,21.33,19.5,61.0
90,7.0664,42.624,16.25,60.75
75,8.843,57.28,18.5,57.25
75,8.2854,21.828000000000007,20.0,60.25
75,7.4424,29.6,21.75,63.0
75,7.8425,31.525,21.0,60.5
90,7.331,39.061,18.75,62.5
120,7.42,24.379,21.0,61.25
90,7.2494,11.954,21.5,64.0
75,7.1172,34.055,20.25,64.75
75,7.9615,11.834,21.75,65.75
75,7.9856,14.751,20.5,61.0
75,7.7032,63.867,19.75,62.0
105,6.3565,43.952,21.5,63.0
90,7.2284,9.0956,22.0,62.25
135,5.9224,21.787,21.75,61.25
90,7.4078,23.004,22.25,61.75
90,8.7616,25.905,16.25,58.25
75,11.408,54.17100000000001,16.5,63.75
90,8.6985,12.458,18.0,63.0
90,8.6077,27.166,21.0,61.75
90,6.857,23.894,22.5,62.5
105,7.6661,27.52,18.5,61.0
90,6.7611,21.212,16.75,56.75
105,7.1854,14.725,23.25,63.25
105,6.3737,12.026,21.0,62.0
90,7.3691,32.86,21.0,61.5
105,6.6426,30.229,19.75,62.25
75,17.078,27.277,20.5,60.5
120,6.6225,33.75,22.5,62.75
120,6.9468,13.897,22.25,61.0
105,6.1562,7.9992,21.75,64.5
75,7.3876,23.75,21.5,65.5
75,7.6845,23.067,21.25,66.75
75,7.5222,10.146,19.5,65.25
120,6.1665,27.25,20.75,63.5
150,5.6191,38.036,22.75,63.0
150,5.4409,30.115,22.5,65.5
75,8.5884,28.969,17.75,58.5
75,9.4998,30.541,15.25,63.5
90,7.3635,55.478,18.75,59.25
75,8.3374,9.5378,23.0,62.5
90,7.2098,13.686,22.0,64.75
90,6.9514,28.369,20.75,61.5
135,6.35,67.938,19.0,55.5
105,5.1363,24.96,21.75,61.0
75,7.5129,42.49,21.25,64.5
90,7.0754,7.5483,23.0,65.0
120,7.0442,31.899,22.5,64.5
105,6.979,12.156,21.75,62.0
90,6.7034,10.44,20.75,65.75
120,6.3675,7.7874,21.75,64.0
120,5.8162,34.231,21.0,61.0
75,6.6467,40.465,22.25,67.5
75,7.1228,48.286,21.0,65.0
90,8.3374,27.878,21.75,65.25
75,7.7161,39.395,21.25,66.0
90,8.6655,40.678,22.0,65.75
75,7.9461,8.2997,22.0,66.0
75,7.0031,26.178,20.5,65.75
90,7.136,15.26,19.25,63.5
75,8.5886,22.008000000000006,22.5,64.25
90,8.4872,19.57,18.75,63.25
90,8.7196,12.882,20.0,63.25
75,8.7234,12.715,19.75,64.25
75,9.0045,21.376,19.75,64.75
75,7.8969,7.7683,22.75,65.0
75,10.947,30.56,20.5,61.25
90,6.8882,29.218000000000004,18.0,62.0
90,6.4634,56.964,21.75,63.75
90,7.3358,35.247,21.0,64.25
90,8.5052,20.771,21.75,66.5
90,8.3513,6.8524,22.0,66.5
90,7.202000000000001,44.823,21.0,65.25
90,6.7121,12.754,22.0,66.0
90,6.6475,10.102,21.5,67.0
75,7.4472,25.484,21.5,65.5
75,7.0098,30.307,20.75,66.25
90,6.9166,62.153,19.75,67.0
90,6.9674,30.403,23.25,66.5
90,6.8393,17.105,21.25,63.25
90,6.9781,37.06800000000001,20.75,62.75
90,6.3713,31.132,22.75,61.5
90,5.7716,32.354,21.25,61.0
90,6.4175,22.995,21.25,64.5
90,7.1957,46.471,20.75,62.0
75,7.1928,7.25,21.0,64.0
75,7.5584,24.205,20.5,62.75
75,7.8132,28.748,19.75,62.25
75,7.4862,10.892,21.75,64.5
90,6.938,13.163,20.5,67.5
105,6.1831,28.88,22.25,62.25
90,7.0995,35.593,22.75,68.5
90,6.2931,52.161,21.25,62.75
90,5.273,24.495,21.25,63.5
90,5.2131,29.127,21.25,67.0
90,5.351,32.301,19.75,62.5
90,5.8404,25.887,22.0,67.0
90,5.9959,32.299,23.0,65.5
75,6.1983,16.227,21.0,61.75
120,5.6193,8.1274,21.75,63.0
90,7.0924,21.182,22.75,62.5
90,6.621,23.794,20.5,63.75
75,7.467,23.977,16.0,58.5
90,6.109,26.923,25.25,68.5
180,0.15314,40.576,34.0,97.75
225,-1.2911,16.812,31.5,90.75
225,-0.71917,24.969,23.25,81.0
255,-0.58491,42.76300000000001,40.75,101.0
255,-1.0635,35.587,51.5,112.25
270,-1.3094,23.679,47.25,104.75
255,-0.61505,71.314,47.5,95.5
270,-0.38197,75.21,34.0,101.0
285,-0.9897,26.279,29.5,100.5
270,-1.3513,19.065,41.75,88.0
285,-0.98375,19.983,39.75,88.75
285,-0.931,44.92100000000001,58.75,103.0
285,-1.0938,29.845,45.0,105.75
285,-1.3835,22.219,37.5,101.0
285,-1.4048,19.591,42.5,97.5
285,-1.3159999999999998,39.208,38.0,88.75
285,-1.2937,27.248,29.5,83.25
285,-1.2945,23.892,38.0,92.0
270,-1.3555,13.821,36.25,94.0
270,-0.31829,18.815,49.5,105.0
270,-0.87421,23.737,60.75,107.75
255,-1.0913,24.382,52.25,109.5
270,-0.77112,78.048,31.5,105.0
240,-0.79671,37.919,30.75,97.25
225,-0.45313,49.124,29.0,100.5
240,-0.5246,42.883,40.0,93.25
240,-0.7476,18.49,53.25,103.25
225,-1.3253,16.937,35.5,84.0
225,-1.4299,24.975,25.75,88.25
240,-1.4358,43.532,24.25,83.25
225,-0.99633,68.959,25.25,91.5
240,-0.9626,56.88800000000001,18.0,90.5
225,-0.7731899999999999,43.47,42.5,106.25
240,-0.9784,42.88,40.25,88.5
240,-0.83594,85.06200000000003,33.0,87.25
240,-0.33711,62.09,33.0,90.75
225,-0.72518,42.262,36.75,96.75
240,-0.41881,83.288,40.75,93.5
225,-0.19715,72.961,21.5,87.5
210,-0.94835,73.447,19.0,84.25
255,-0.6851,64.461,31.25,90.25
225,-0.6937399999999999,69.093,29.75,95.0
225,-0.94573,30.769,26.75,91.75
210,-0.8024100000000001,33.165,30.5,96.5
225,-0.9232,22.396,25.75,90.0
195,-0.007037999999999998,65.43,29.25,83.5
210,-0.40031,37.25,27.75,83.75
225,-0.5349,35.188,28.5,88.75
210,-0.53801,31.522,18.25,87.5
225,-0.7145100000000001,49.631,16.5,83.0
225,-0.31839,47.12300000000001,42.25,105.25
225,-0.1686,36.915,38.25,105.75
195,-0.7540899999999999,46.46100000000001,27.0,90.0
225,-1.1142,24.566,21.0,90.75
210,-1.1949,38.201,39.75,89.0
210,-0.97618,31.143,26.25,91.5
225,-1.2441,33.357,22.75,86.0
210,-1.0592,51.35,26.25,85.5
195,-1.0072,32.824,25.5,85.5
225,-0.6026699999999999,31.96,31.25,99.0
240,0.13359,76.671,28.0,93.5
225,-0.11771,67.821,30.0,98.0
225,-0.6893699999999999,33.146,41.25,101.25
240,-0.5052399999999999,67.59100000000001,29.25,88.5
225,-1.0601,16.035,28.0,79.25
225,-1.2274,76.081,16.25,92.75
195,-0.8272299999999999,28.163,23.75,93.0
225,-0.06321900000000001,66.943,36.0,91.75
225,-0.53713,71.676,49.5,102.25
195,-0.5705899999999999,45.3,36.5,103.75
240,-0.5161600000000001,48.19,32.25,96.75
225,-0.34347,63.76300000000001,35.0,91.5
225,-0.8949600000000001,57.224,27.25,78.75
210,-0.7952199999999999,54.675,27.75,84.0
210,0.060294000000000014,39.629,25.5,87.0
210,-1.1702,23.819000000000006,32.25,84.25
210,-0.8582,59.192,22.0,83.0
210,-0.89469,42.635,25.25,85.25
210,-0.90216,31.595,21.5,79.5
225,-1.0515,36.972,34.5,98.5
225,-0.8834,48.42,25.75,85.0
210,-0.76049,25.789,24.0,95.25
195,-0.5746100000000001,27.189,25.25,90.5
240,-1.0288,58.75100000000001,34.25,89.0
225,-0.78478,28.41,24.75,88.5
225,-0.91061,53.834,39.75,94.75
210,-0.81822,70.608,17.5,89.25
210,-0.48407,51.88,47.0,95.5
225,-0.53655,69.87,29.0,82.0
195,-0.17042000000000002,33.599000000000004,24.5,100.0
210,-0.20059,62.289,41.25,89.5
195,-0.60337,62.79600000000001,36.5,89.0
210,-0.31458,37.276,21.25,85.0
240,-0.75075,38.677,19.5,78.75
225,-0.97064,51.502,20.0,89.0
180,0.47572,40.901,31.5,81.0
195,-0.22448,87.4,32.75,97.25
240,-0.50807,32.05,32.25,91.5
210,-0.65005,43.947,24.75,90.0
210,-0.65658,58.21100000000001,19.75,97.75
210,-0.5432899999999999,73.149,28.5,85.75
210,-0.6511399999999999,67.277,39.0,93.75
240,-0.70922,83.008,32.5,101.75
240,-0.87697,40.43,14.75,88.5
225,-0.9000799999999999,44.106,24.5,84.0
225,-0.86811,68.6,27.25,81.5
225,-0.45374,63.497,25.5,95.0
225,-0.61934,72.986,39.5,89.75
165,0.7832100000000001,71.389,26.0,83.5
195,-0.37299,36.682,26.0,86.5
240,-0.32231,52.381,55.25,109.5
225,-0.80089,59.077,28.5,93.5
195,-0.22148,56.813,27.25,82.0
195,-0.0712,37.311,36.0,93.5
195,-0.46209,49.573,31.75,86.5
210,-0.79173,51.677,37.25,87.0
240,-0.29498,37.685,38.75,92.75
210,-0.5615100000000001,37.96,32.0,107.5
195,-0.58455,54.51,33.0,95.25
210,0.5708300000000001,58.187,36.25,102.0
210,-0.35502,52.674,38.5,88.5
165,-0.51804,72.23,28.5,97.75
195,-0.5565,64.58800000000001,26.75,86.5
210,-0.66977,40.969,42.5,87.75
225,-0.7456699999999999,43.493,44.0,85.25
210,-0.54914,84.336,27.75,96.25
180,-0.42547,51.837,28.75,100.5
135,-0.30617,33.536,23.5,89.5
150,0.44482,29.907,34.5,94.75
210,-0.32025,46.351000000000006,40.75,102.25
165,-0.066088,52.438,25.25,87.25
195,0.51262,65.422,31.5,98.0
240,0.8491700000000001,50.934,28.0,96.5
195,1.002,48.607,20.25,101.5
195,0.28198,62.131,37.5,103.25
180,0.2725,38.294,19.0,92.75
225,-0.10667,31.623,26.5,87.5
210,0.026754000000000003,43.857,40.75,100.25
210,-0.096017,53.715,25.0,97.5
195,0.056826,48.392,38.5,95.25
165,0.24669,55.51600000000001,42.5,103.75
210,-0.7902399999999999,36.088,34.75,88.5
195,-0.16772,79.546,37.5,89.0
180,-0.26301,55.027,29.25,90.25
180,-0.10171,48.316,29.25,101.0
195,0.31837,78.084,32.75,94.25
210,-0.33774,58.994,37.25,98.0
165,0.14576,60.976000000000006,58.0,109.0
165,0.48983,40.083,36.75,107.25
165,-0.5804199999999999,62.298,41.5,103.5
210,-0.50876,66.83800000000001,42.0,95.0
165,0.15122,32.514,28.0,91.75
225,-0.31356,40.253,33.0,106.75
195,0.29227,59.08600000000001,39.25,94.0
225,-0.47502,43.054,24.0,91.25
180,-0.37824,40.44,53.75,92.0
225,-0.49316,66.90899999999999,43.0,90.75
210,-0.31906,37.156,33.5,89.25
195,-0.82299,50.824,30.5,102.25
180,0.7209399999999999,56.652,38.5,106.25
180,0.055635,40.725,49.25,105.75
225,-0.5020600000000001,39.109,42.75,91.5
165,0.33965,72.569,40.25,95.25
210,0.41963,53.07100000000001,47.0,105.0
210,0.51751,52.51600000000001,39.5,107.75
240,0.39701,72.516,51.5,96.0
225,0.12804,61.609,32.25,89.0
195,0.8353700000000001,66.26899999999999,31.25,94.0
195,1.8725,60.052,32.5,110.5
255,-0.3373,36.197,28.75,94.5
195,-0.099671,31.942,28.0,97.25
225,0.68919,63.056,31.0,96.5
195,-0.29446,38.389,24.0,108.75
255,0.93369,60.208,39.0,104.0
225,0.36445,60.106,39.0,99.0
195,-0.37189,39.984,43.5,94.75
210,-0.28295,77.41199999999998,40.75,96.5
225,-0.71477,42.567,51.25,105.75
195,0.18615,44.194,51.25,103.5
210,0.57727,66.191,39.25,89.75
180,1.1345,59.919,31.5,95.25
210,0.28149,65.81,39.25,100.5
195,1.0095,62.70399999999999,33.75,106.75
210,-0.54451,52.453,30.75,102.75
150,0.14046,50.548,24.75,94.25
195,0.13052,46.15600000000001,52.5,110.0
225,1.0532,50.6,40.0,98.0
225,0.9056,48.681,43.25,103.5
165,0.72534,68.418,37.5,88.75
195,-0.34961,69.74600000000001,33.5,96.0
210,-0.71034,36.208,26.25,99.5
255,-0.30679,61.685,35.25,99.75
180,0.086697,53.846,35.75,106.25
180,0.13697,34.825,20.25,106.75
180,0.20029,49.93600000000001,34.25,89.25
195,-0.47499,40.86,43.0,102.25
180,0.12305,51.57100000000001,40.25,107.25
195,0.51299,72.202,35.25,98.25
195,-0.11483,47.805,39.25,107.25
210,-0.77022,41.976000000000006,30.5,102.25
195,0.047875,44.06800000000001,39.0,100.5
225,0.041682,67.48,21.25,82.75
210,-0.32864,52.808,34.75,89.0
180,0.1731,57.007,49.75,93.0
240,0.41342,70.257,29.0,96.0
210,0.57986,47.975,37.25,105.5
225,-0.49587,84.12700000000002,26.75,97.75
75,1.7697,28.588,20.25,76.0
120,1.3864,56.81,29.5,98.75
90,2.2759,29.981,22.25,80.5
90,3.6928,63.075,23.25,94.75
75,2.411,34.685,30.0,87.75
105,0.87434,58.333,38.0,94.75
45,2.5922,44.78,12.5,63.25
90,0.8871600000000001,68.117,29.0,88.0
90,0.29187,21.261,14.25,68.0
105,2.9012,55.194,44.25,95.5
90,3.2503,50.58600000000001,23.25,74.0
90,2.874,49.955,31.5,95.75
90,6.191,75.47800000000002,39.25,98.25
90,1.8546,51.529,23.5,77.25
75,3.5293,31.516,43.25,83.75
75,2.6353,46.88800000000001,14.25,77.0
75,3.411,43.1,31.25,79.0
90,1.7773,53.881,21.5,78.75
105,2.4847,67.52600000000001,24.25,79.25
105,3.7148,33.0,19.0,60.5
105,1.8666,30.942,27.75,101.0
135,5.4156,60.051,18.5,83.25
60,4.7548,39.002,36.25,82.75
